idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
29,0.4984912678576922,0.11185412255579405,0.06315976105829925,0.28704411582729955,0.034810817373066474,0.004639915327848366,34.47865475276156,39.66571867158075,6.557151695202046,6.557151695202046,True,95.24402058557838,7.290101615042894,4.315348972458065,0.003558699750744559,0.08715168413466852,-0.001621387425217947,27,,2
30,0.28889569715634456,0.042441845257477365,0.12043621392789919,0.41776950987941663,0.10139236284380587,0.029064370935056275,44.59957079780317,37.08824591059269,7.9174373449181585,7.9174373449181585,True,127.74416171692779,7.380531448522279,5.608525564989901,0.009607083403475814,0.20487805793214997,-0.005239109161026344,23,,2
31,0.6813415421917701,0.04020840056090513,0.0185906102825774,0.18722514765553433,0.0027940130868562385,0.06984028622235675,31.737130876665375,30.159071005388377,7.646865017330363,7.646865017330363,True,91.1711298116982,7.179454684492712,5.6320357392899965,0.0024151089696294687,0.06320042962014209,-0.0005993432969137316,12,,2
32,0.6775354962108968,0.04160541434204168,0.05067771846329928,0.025525447876459433,0.18463299851790618,0.020022924589396637,27.82054599900029,39.308656198339946,6.600869079766242,6.600869079766242,True,77.13296428406296,7.205261514722089,4.070544290470305,0.0017607645606358272,0.03364562593532325,0.0005180772394395104,28,,2
33,0.6710508992151166,0.01916139897730292,0.04223427152267277,0.20866435978634668,0.040045606462744986,0.01884346403581612,37.206707775803594,30.588659241068648,7.52859165442803,7.52859165442803,True,95.52425716813356,7.3165892841534985,4.203570647511343,0.004462900022185972,0.07986026865591606,-0.0014377265221837952,28,,2
34,0.8511080014299395,0.05295431925014847,0.008753329498504062,0.023423794961615074,0.04715565568334911,0.01660489917644389,27.701595844350482,32.33851173966799,6.82862923353909,6.82862923353909,True,70.52558044671373,7.203692924600127,3.807073536518633,0.0016685091302040718,0.025593615873320236,0.0005417957912205082,-1,,2
35,0.478127277476151,0.15843838647525404,0.01959324156695465,0.09621894105099474,0.18762484892192863,0.059997304508716924,34.36641069388662,39.05499971336755,7.868216163211404,7.868216163211404,True,102.54771820046632,7.253471109436213,4.967400900136174,0.0034448733417129234,0.08449940352909907,-0.0011417331330557574,19,,2
36,0.4197589619834337,0.16094845959753576,0.02741823030102657,0.19929941662557196,0.1387217539323285,0.05385317756010362,41.48831085366986,38.14216671841811,7.929831696803352,7.929831696803352,True,112.550609166655,7.359480319355531,4.6966434061673805,0.007154060628799122,0.14263342969496726,-0.003184258409305816,26,,2
37,0.5630129123560661,0.006697969849812808,0.18901430527908217,0.1442293559863934,0.04357095690171638,0.05347449962692932,37.02745525622696,34.09610168220895,7.907998243299165,7.907998243299165,True,101.3608684141233,7.305767766400618,4.318695105182609,0.004465043767726959,0.08265025963924251,-0.0013225817770384349,27,,2
38,0.4756524685381643,0.006634459542853084,0.16790893561831693,0.2110327007343246,0.04558432312129496,0.0931871124450461,33.4731024110121,38.2526379812531,7.319084684071089,7.319084684071089,True,100.56732413295863,7.194925379143781,6.072532816863056,0.0030534528973001278,0.09467409049580446,-0.0014383821780917607,12,,2
39,0.34128959355652494,0.0450736887136934,0.002448141298248338,0.3159782897648924,0.007581990526383774,0.2876282961402572,39.27173219814835,39.82019893176113,7.31647825045523,7.31647825045523,True,111.69114733834856,7.102507894257036,10.223633097500853,0.005083413043513642,0.19820469483411474,-0.0044166597397557045,7,,2
40,0.40500379875241876,0.1333983212451719,0.013732271119536217,0.39370608103573446,0.05241090455127851,0.0017486232958603652,38.94547323659858,38.92428961576948,6.787350392605208,6.787350392605208,True,106.5274209872749,7.337034433292713,4.747640469254501,0.005579947837520447,0.13600776464923628,-0.003264422684519038,25,,2
41,0.7103876033471703,0.10669432243327993,0.04702075839807619,0.12512409049073098,0.009881030765474346,0.0008921945652682125,38.14667923536747,33.00540072506659,7.169610081612737,7.169610081612737,True,88.49471936519089,7.38180196684552,2.6553273394060977,0.00506819367097404,0.059539383730460284,-0.0008271353778486822,-1,,1
42,0.5726646385535018,0.026557800378764488,0.11072032155637615,0.11603948756805572,0.07647217203307245,0.09754557991022945,43.268673196261275,37.562249185572966,7.1953231338347585,7.1953231338347585,True,95.39124206168201,7.388044388441135,4.190772608831826,0.008582869956057136,0.1322591164877441,-0.0028227527906223605,29,,2
43,0.03277066548660964,0.10183605656683882,0.04571433217914187,0.7950206440621256,0.007538586813582227,0.017119714891701835,37.87480930848546,38.750044264355196,7.4752233988299315,7.4752233988299315,True,146.0761500004331,7.190905094393955,8.765664499229548,0.0046106949705066675,0.21680159606383764,-0.006053592878332644,10,,2
44,0.6823662729779877,0.0008589994209332499,0.17406543079610423,0.14126591241015304,0.0008881872418116618,0.0005551971530102093,27.445790744056374,38.15455490687158,6.305778920110379,6.305778920110379,True,77.76598800569967,7.207185443951383,3.892611113817109,0.0016808239703317892,0.028913041623111164,0.0005332464734789748,-1,,2
45,0.7285835688562967,0.05195242824040957,0.002175260091229338,0.042557246235878816,0.05202423576238342,0.12270726081380201,34.85675600137564,34.32237717737144,7.044317036100198,7.044317036100198,True,80.96918304696034,7.239555871894196,5.123534518160092,0.0035565417447583447,0.08084779925737837,-0.0011766359210552701,18,,2
46,0.8230930573334542,0.0003825617472230193,0.08485915631514618,0.05996760552294686,0.002805174756793364,0.02889244432443642,38.775044255198395,28.318510683446952,7.81947355284974,7.81947355284974,True,86.46400552805035,7.3735682982462505,2.88166158605029,0.005212055210203695,0.05461426782283405,-0.0006402438237481637,-1,,1
47,0.40605485474870323,0.015439080342350243,0.19468256207083648,0.3252132646749596,0.024802810455870083,0.033807427707280534,42.641554188762086,34.93793010132948,7.975414996738981,7.975414996738981,True,118.83069800135608,7.375512713775719,4.7011951585128315,0.00790035930384499,0.15052372685340124,-0.0035821187532068064,26,,2
48,0.7146730890485645,0.058640790026551474,0.07930024147480955,0.07556445519154951,0.06966893719801646,0.0021524870605084895,33.90530931998776,31.88361176690471,7.624636855229263,7.624636855229263,True,87.90157029726664,7.3098920904593445,3.159925008495356,0.003227919721219737,0.04018164960578553,-8.244688502260327e-05,-1,,2
49,0.6201574812797982,0.04115669614969175,0.1282475877877481,0.07461066339245792,0.0013802974025949744,0.1344472739877091,44.615149358167045,33.476865725410306,7.930188394546883,7.930188394546883,True,98.32597295731911,7.391392455781357,4.310969962060788,0.009563514426025292,0.12768375024228798,-0.002582574861968417,28,,2
50,0.5038857474941859,0.2096398303910999,0.13661380301410456,0.09550145980568582,0.006520828489811321,0.04783833080511247,40.16072422515672,38.488621019488576,7.903843388002225,7.903843388002225,True,103.98848548906844,7.393504071402286,2.8544685945382895,0.006350503699706237,0.08214885985289375,-0.0013197775563940151,-1,,1
51,0.4273021295290218,0.09979851497916999,0.10701414397750819,0.31428776808701203,0.0034454090007526913,0.048152034426535394,25.484587081751698,38.53417253175617,7.121892977547015,7.121892977547015,True,99.93092934839828,7.059981059006291,6.638099652043203,0.0012242697444592803,0.05365455858305836,0.00043026310835654293,7,,2
52,0.6025211450970085,0.015256282267140339,0.052992227993043095,0.1321966887432547,0.08555382180494707,0.11147983409460628,25.689419856655256,32.72155196102031,7.860357033034229,7.860357033034229,True,90.45363232040681,7.014528118222727,7.159617016147358,0.0011655876315950513,0.0497842623413027,0.0007773796326141321,6,,2
53,0.7268031898350834,0.027647615441532415,0.04246600517464224,0.07651966530140696,0.10462712209280604,0.021936402154529123,39.32261881985676,36.87749742653682,6.467518788443754,6.467518788443754,True,81.02981886658061,7.394559529057575,2.767978814363315,0.005873722281851981,0.0765650865598351,-0.0013292955173310104,-1,,1
54,0.6813516922553798,0.10507313669383199,0.003926564586729588,0.1719535511356512,0.02136234723121422,0.016332708097193074,30.57212105266902,32.72361297554045,7.170073426103251,7.170073426103251,True,86.72316997174569,7.218699950873103,4.483432915792667,0.0022354160846850273,0.04684378635413775,-0.00015181509376447445,21,,2
55,0.3963213375079752,0.08348518204905764,0.03859304791132069,0.30944324044642363,0.11985664885122077,0.05230054323400207,30.33867297875457,36.49200753104968,7.735045394914141,7.735045394914141,True,110.49418652921752,7.1270148497323955,6.859689468435959,0.002093498956569148,0.09045388086866112,-0.001246523201935665,8,,2
56,0.5192246008582023,0.002668441930986953,0.3501926911184906,0.03491378454179381,0.036657230405141815,0.05634325114538473,39.99029955076541,39.38510809565554,7.973904021328045,7.973904021328045,True,102.53693233513759,7.394929990338229,2.641859513257354,0.006265828856142438,0.07300529717110396,-0.000961817943361626,-1,,1
57,0.5397674700251787,0.07373754248128943,0.03570855305394966,0.2368591398216912,0.10539774198356448,0.00852955263432653,37.96896341175293,34.57095387639461,7.432458710085013,7.432458710085013,True,102.14815336126313,7.333507383188934,4.225141432728505,0.00495634552315875,0.09949009476090281,-0.0020336698129720505,28,,2
58,0.21225728689583614,0.19110605769527939,0.027736552042310157,0.5283255293182898,0.012475229291921018,0.028099344756363588,29.88951684971679,37.0702333036145,7.959102926048423,7.959102926048423,True,129.98915054163237,7.0916283848508535,7.734582197608827,0.001937187636078651,0.11427848162249792,-0.0022740325275691403,6,,2
59,0.47056591929173286,0.1604465154884011,0.03445694742638658,0.2107543424829793,0.030127144826736948,0.09364913048376322,30.734878019584357,36.656894335399315,7.703957809271883,7.703957809271883,True,102.2974666401386,7.137538342474425,6.437229478433569,0.0022141774682917694,0.07763085061136138,-0.0006932488645983061,8,,2
60,0.07458964733225609,0.06582640553753472,0.07498509769042856,0.7744948730224899,0.004889193377193396,0.005214783040097421,35.979561330589206,38.61324164631564,7.2792748871789925,7.2792748871789925,True,139.81165889305356,7.177518447298628,8.353752807817791,0.0038019584904859065,0.19133573387954506,-0.005251971110179441,10,,2
61,0.41875472898116706,0.00534820569472189,0.08918249899983571,0.4055362728974133,0.01863595972499143,0.06254233370187069,26.376548306324914,35.86056880377891,7.137787433084182,7.137787433084182,True,103.84128081384178,7.022672967978732,7.680642304539579,0.0012759827524166398,0.07437490151606214,-0.0003761013428054057,6,,2
62,0.6124578497204956,0.11918726626210527,0.07956986923598416,0.08089276331593567,0.06539178944685455,0.04250046201862464,25.887945938211804,39.94188618424556,6.730152533736944,6.730152533736944,True,80.95755774081589,7.147833378148799,4.704433502733546,0.001395003065484335,0.027758535133099466,0.001007003983775585,14,,2
63,0.6454986696012969,0.002063628719416722,0.07436402995054248,0.049190425630739575,0.00935003573837257,0.21953321035963191,37.300487638067466,37.25644834115728,6.972293570781359,6.972293570781359,True,84.63385602914671,7.207005410709262,6.622733847617873,0.004522501172933816,0.11947184467338419,-0.0021854506781218076,13,,2
