idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label,sweep_source
2502,0.2243610273867941,0.0107539569770838,0.047082152823007,0.3517652357756128,0.1712740199020352,0.1947636071354668,34.29742247715782,45.25554817419335,2.595334350318233,2.595334350318233,True,46.613732662677485,7.418468206648994,0.1646960804320466,0.0026528800011926,0.0030874270647642,-0.0012078643309768,-1,,0,biogas_training_data.csv
2503,0.6420727125325861,0.0461744594738521,0.1075499226327184,0.1420900943966224,0.0582682190811823,0.0038445918830385,37.70858545582167,34.94115017481632,3.060958348231652,3.060958348231652,True,41.478872600201285,7.367679164676512,0.0711739022698019,0.0022411476146354,0.0004439276487017,-0.0026476229833432,-1,,0,biogas_training_data.csv
2504,0.0576949401970413,0.141787127294126,0.2873677957245486,0.2792813278307036,0.0289100349125001,0.20495877404108,35.58021200147135,20.90274363339121,6.477501418312695,6.477501418312695,True,85.29885758445648,7.276777861112793,0.1248329355017775,0.0018419735676329,-0.0001825184313784,-0.0035238641372675,-1,,0,biogas_training_data.csv
2505,0.5113924605236068,0.3301550557611249,0.0975944015744755,0.0295118190788423,0.0293765989531872,0.0019696641087631,30.28281327162909,33.78344877211252,3.528428346050408,3.528428346050408,True,40.61177757563876,7.223802426543004,0.0602139164490794,0.000756917021051,0.0001010066919273,-0.0043821881293026,-1,,0,biogas_training_data.csv
2506,0.2362138803986107,0.1210384144742057,0.3445143895536431,0.0800993001027445,0.1331644097797213,0.0849696056910746,40.95868234357738,41.08717931325115,3.234159477549768,3.234159477549768,True,47.107287311553314,7.369432182386525,0.0494624335786735,0.0023361952211009,0.0003455112864669,-0.0031585499992564,-1,,0,biogas_training_data.csv
2507,0.4316740550528991,0.0072402417307554,0.244957340475578,0.1036984225537195,0.0608569873867063,0.1515729528003414,42.376033783871065,21.716109516494683,5.226057321291141,5.226057321291141,True,62.08734323811798,7.348499850510051,0.0811378828005212,0.0030520395301818,8.086410957976668e-05,-0.0033396287390262,-1,,0,biogas_training_data.csv
2508,0.1445471110695404,0.035681820588139,0.334514129602559,0.3850215339612304,0.0978822961264442,0.0023531086520865,39.93715246272731,22.09372448569132,6.235676183617271,6.235676183617271,True,89.3676988040899,7.335632125781108,0.0862094111114118,0.0023859235761858,0.0001613598351588,-0.0030784855794948,-1,,0,biogas_training_data.csv
2509,0.2179798348044773,0.001515827770277,0.1036702157556452,0.4953526879499322,0.1172761770265496,0.0642052566931186,41.38799014268657,42.69088877113112,2.8751990901192115,2.8751990901192115,True,54.688633675883366,7.483654649155267,0.1256191466120026,0.0045964689404122,0.00261850729017,-0.0008958078267791,-1,,0,biogas_training_data.csv
2510,0.4014981277161559,0.0261001451410231,0.1058674291495578,0.2464800711230672,0.1836275782538865,0.0364266486163091,44.84917419550028,19.91117657758778,5.861713040264968,5.861713040264968,True,75.44278429119585,7.3919332349363955,0.0837934688014867,0.0038663310718675,0.0001598966106945,-0.0027621846847272,-1,,0,biogas_training_data.csv
2511,0.3190714265389306,0.0410778702127786,0.3405944056770645,0.097380809852943,0.1668294803563919,0.0350460073618912,31.188673720946987,19.973429167617844,6.402901196414961,6.402901196414961,True,65.6260513888142,7.156227716374647,0.0875961385759661,0.0006920212510355,-8.945337480419351e-05,-0.0053978319683427,-1,,0,biogas_training_data.csv
2512,0.1334939865896492,0.2506785462075588,0.1979881707825979,0.1799711243394331,0.0019262277465351,0.2359419443342257,30.350653967330647,32.106454244145866,4.052769605416023,4.052769605416023,True,56.333849440556456,7.275226183311674,0.1144897924089687,0.0012505529913139,6.072541114472327e-05,-0.0032849828698062,-1,,0,biogas_training_data.csv
2513,0.243037210743283,0.1890359999653985,0.2479515360537171,0.0486711897198812,0.1606752824194646,0.1106287810982554,29.796210886075592,25.75085245601619,5.08686416274942,5.08686416274942,True,56.62608126436693,7.177813133362821,0.0800820657183357,0.0007019063304561,-9.82514422700071e-05,-0.0052429152033035,-1,,0,biogas_training_data.csv
2514,0.1633794091895305,0.0705431812348312,0.4372175177772574,0.0331491481401092,0.1736768901450454,0.1220338535132262,38.11213164886431,43.44104814310907,3.1723046979362506,3.1723046979362506,True,45.90457321186141,7.334510481925088,0.0483843214574148,0.0017203188352328,0.0002967290133666,-0.0034213360516161,-1,,0,biogas_training_data.csv
2515,0.0450151821097503,0.1990538109414767,0.2702023530522487,0.2876648913072366,0.0760506114998107,0.1220131510894767,38.85483000533759,33.772913791492925,4.214126289549876,4.214126289549876,True,66.66736270090763,7.365106116693651,0.0778796046010888,0.0024584977031319,0.0005200943776927,-0.0027080330665123,-1,,0,biogas_training_data.csv
2516,0.089794321542069,0.2988287606231473,0.3344824047951272,0.0036382802320718,0.1469348485143203,0.1263213842932641,27.95457125082137,42.64462406165131,3.453706154320717,3.453706154320717,True,45.48622759987038,7.196219493445852,0.0550258874126733,0.0005214492567535,1.4777813298106512e-05,-0.0047887838236736,-1,,0,biogas_training_data.csv
2517,0.2069958384643106,0.05018653034168,0.1366654800961858,0.1642825384050106,0.4321399852917399,0.0097296274010728,25.745497759860772,20.567666529412083,6.453949065509266,6.453949065509266,True,70.70711691997847,7.141047278822823,0.125482440421262,0.0004746060237078,-0.0003466010393642,-0.0050685639642876,-1,,0,biogas_training_data.csv
2518,0.1037927114186861,0.2635488287333343,0.1152142803321929,0.1457136290245753,0.2872587013272791,0.0844718491639321,26.141178338639225,36.6971590233785,3.831585606012298,3.831585606012298,True,53.02475534561872,7.2221658309605266,0.0827543073013747,0.0006052158720678,-6.260265828110635e-05,-0.0039184651857656,-1,,0,biogas_training_data.csv
2519,0.5100384920335136,0.0040924483794206,0.2584064265990544,0.0516375737839649,0.1202500847642244,0.0555749744398222,32.36742165187029,36.08193932819467,3.160004137902436,3.160004137902436,True,40.32995674816351,7.29213959014729,0.068772543424761,0.0012264030992169,0.0002263612756243,-0.0033424584748849,-1,,0,biogas_training_data.csv
2520,0.1137687065260078,0.2795966761154737,0.298101128843513,0.064523462205421,0.1615866645906935,0.0824233617188908,31.940619186071807,28.229629231979768,5.161438465958515,5.161438465958515,True,61.44872122682018,7.17336519059799,0.0615552481114204,0.0006668701139318,-2.7976172992266465e-05,-0.0058958972351416,-1,,0,biogas_training_data.csv
2521,0.1209796344966568,0.0061994135692425,0.2500982680118631,0.2375247046789047,0.3023169684824339,0.0828810107608988,33.60453052692007,35.64257452460811,3.787854262599193,3.787854262599193,True,58.62891938958939,7.331091168994903,0.0858562776313301,0.0015485679909297,0.0004642840108081,-0.0027284156842346,-1,,0,biogas_training_data.csv
2522,0.0921603525068404,0.2986773520363419,0.0648815210875554,0.1563458035048761,0.2090823261922335,0.1788526446721523,38.36111971373498,22.35451019661044,6.051454810453639,6.051454810453639,True,76.74358933731352,7.289835605435838,0.0864270267163012,0.0020250941046047,7.095408675831433e-06,-0.0039342687147262,-1,,0,biogas_training_data.csv
2523,0.315163187654522,0.0100924083646368,0.1989544557695794,0.3123521039752901,0.0192769952450767,0.1441608489908948,34.95119314633119,22.416066361202745,5.2264165305656025,5.2264165305656025,True,70.74985955727055,7.324553903653075,0.1541202816077541,0.0020468733696606,0.0001609369028495,-0.0026901238588624,-1,,0,biogas_training_data.csv
2524,0.0296255739750377,0.1897210715756381,0.3122798413150867,0.2152729345646613,0.1705002728119632,0.0826003057576126,38.88766027507101,19.62613902263058,7.566071345339478,7.566071345339478,True,93.03828362008024,7.230772543959475,0.0708175557454381,0.0015164195145378,-0.0001022507665118,-0.0049323036817729,-1,,0,biogas_training_data.csv
2525,0.3999007556428858,0.0144614353003989,0.169466918414933,0.0971218807783643,0.2947615837728808,0.0242874260905371,40.455923369503374,21.4590872557592,5.593162387556184,5.593162387556184,True,64.98118152267975,7.306466431236604,0.0684581714203357,0.002038056969215,5.176361451075225e-05,-0.0039438544488609,-1,,0,biogas_training_data.csv
2526,0.3464207416130741,0.0083579923288618,0.11540114959191,0.1752777579273722,0.1492488411582281,0.2052935173805537,37.41727415168832,41.9686552100472,2.698890988976766,2.698890988976766,True,42.81647189178639,7.413626557343666,0.1068149447102645,0.0029763210569449,0.0014427352468567,-0.0017516157344769,-1,,0,biogas_training_data.csv
2527,0.0526995053931884,0.2462665797881235,0.361544037022988,0.2972651023092336,0.0396949114622337,0.0025298640242326,35.70891042117762,49.81636246178001,3.073005717356976,3.073005717356976,True,52.54898141244588,7.343765026195321,0.0493986303270986,0.0013671651853847,0.0003077251954221,-0.0026621308201622,-1,,0,biogas_training_data.csv
2528,0.2351198388127485,0.3648674570829935,0.0480866178343658,0.186885774836266,0.0541078108815395,0.1109325005520866,44.37983732753827,18.84088775776673,6.854921026010943,6.854921026010943,True,81.86337037978285,7.32460130946716,0.0711177401628602,0.003035966720695,-3.738078972293284e-05,-0.003767995766523,-1,,0,biogas_training_data.csv
2529,0.3604453072736624,0.1736466740063715,0.0177519435099812,0.0671352691192239,0.2771707600222256,0.1038500460685353,40.11393018848505,23.79807327280264,5.014940960902192,5.014940960902192,True,60.17335253343396,7.324851076181734,0.0731732400609888,0.0022839309000656,0.0001283219475863,-0.0036954787419023,-1,,0,biogas_training_data.csv
2530,0.3558603998349603,0.0318711758063435,0.1738050232539568,0.2297591735893892,0.1324623967070349,0.0762418308083152,28.20544960366183,36.63658802409973,3.244450650269858,3.244450650269858,True,47.16048259155467,7.294766847107839,0.1114367384162915,0.0010595446038277,0.0002717908893525,-0.0026478325479616,-1,,0,biogas_training_data.csv
2531,0.2050741533053873,0.4303062056899948,0.058067415556051,0.031486750293453,0.1963137269098608,0.0787517482452528,35.01737459053538,31.56922230622709,4.346577019376579,4.346577019376579,True,53.69045724778262,7.244334049781896,0.0544744731329585,0.0010438616234533,9.01225061964874e-05,-0.0048593326095013,-1,,0,biogas_training_data.csv
2532,0.1584478618634912,0.2300081226486858,0.3084001472957853,0.1755793906621779,0.0877911098410765,0.0397733676887832,41.54785324471017,23.461747035496924,6.038973208197165,6.038973208197165,True,76.32772208530541,7.281264846305031,0.0559055083745879,0.0018561758693777,1.4744497974193268e-05,-0.0047081410771574,-1,,0,biogas_training_data.csv
2533,0.071846646074674,0.0512456773938454,0.0715455268261898,0.4115560744741082,0.0932945685273023,0.30051150670388,38.34189519111326,24.64765867850501,4.946576609353145,4.946576609353145,True,79.52614281524963,7.407280790207322,0.3001598918542761,0.0038576393350228,0.0046496957415113,-0.0017668753552552,-1,,0,biogas_training_data.csv
2534,0.1697580727063911,0.0792637716203772,0.0875100253703756,0.0948940607788668,0.1674561536967885,0.4011179158272006,25.854477931608585,25.12060429345396,4.628854124334676,4.628854124334676,True,56.406421022778304,7.23938526034676,0.2821606386248445,0.0010076675555299,-0.0008832850832786,-0.0032859550181727,-1,,0,biogas_training_data.csv
2535,0.1855985443488856,0.0052552192467336,0.2692325542753429,0.2355193930435282,0.0592696506107893,0.2451246384747202,44.000689264082695,29.33049928353668,4.167211008489854,4.167211008489854,True,63.50788918586796,7.436532313762909,0.1085359933596369,0.0049206521295625,0.0010962322530829,-0.0020866569686355,-1,,0,biogas_training_data.csv
2536,0.0514687850809283,0.6381088844290208,0.188641487622566,0.0844786761739065,0.0096142629417516,0.0276879037518263,27.164608736737364,37.51307317504903,4.327284446989871,4.327284446989871,True,54.21716008038243,7.117098181976536,0.0541505570174063,0.000261211283269,-3.185085262108264e-05,-0.0066785077204345,-1,,0,biogas_training_data.csv
2537,0.2910395598033186,0.0917322858120718,0.1643894681613392,0.0648177376843403,0.2655098847798282,0.1225110637591015,44.267586994370426,46.317809861770286,2.6707290449347862,2.6707290449347862,True,41.05921006861281,7.448621146371926,0.0562052019231737,0.0039434919630798,0.0007199588100597,-0.0021962633261229,-1,,0,biogas_training_data.csv
2538,0.2179244488857814,0.0701334109918882,0.0156895913246042,0.3604326307788897,0.0596173357345652,0.2762025822842711,36.43921675616277,25.051229773941248,4.574857961081608,4.574857961081608,True,69.8437210118372,7.387343208272473,0.2698093157381436,0.0031192655186215,0.0029917119316208,-0.0019043664854939,-1,,0,biogas_training_data.csv
2539,0.1576687516119716,0.0084958061224386,0.1127725280361325,0.4670087985496668,0.1591260121773794,0.094928103502411,36.61355337018481,42.63724248796998,2.9498555314249786,2.9498555314249786,True,55.25046188380386,7.435304801612854,0.1430443571839294,0.0030416707445123,0.0026712479788704,-0.0011049956319864,-1,,0,biogas_training_data.csv
2540,0.0539899521236998,0.0704996204038976,0.1758573697798597,0.5268677188143878,0.1607800473317507,0.0120052915464044,42.224746840369086,42.753755397697645,3.262973659893566,3.262973659893566,True,63.36328705704957,7.479943130606038,0.0965899582331419,0.0043045432956786,0.0018886196187654,-0.0010000204271867,-1,,0,biogas_training_data.csv
2541,0.494296445374338,0.1695350770891951,0.018980639249268,0.0903273476320829,0.0217944184748929,0.2050660721802228,34.10952756883475,14.7543195828092,7.29471802716843,7.29471802716843,True,67.63539609103313,7.228235018139068,0.1500951754929287,0.0013869840018799,-0.0003825054618594,-0.003540096200772,-1,,0,biogas_training_data.csv
2542,0.2100196011245493,0.0947876855415498,0.3094935548379817,0.1044519255101468,0.0305879073638103,0.2506593256219619,36.38346853477553,16.25715312133461,7.650507895033133,7.650507895033133,True,78.84065527198122,7.215161005677538,0.1108571832797505,0.0015568758936547,-0.0003923945553983,-0.0042962332163279,-1,,0,biogas_training_data.csv
2543,0.0360249307511775,0.0211873009208649,0.1018990144994814,0.217245728771653,0.6208571581173179,0.002785866939505,26.21916667795712,29.946713337154435,4.830781681505261,4.830781681505261,True,67.56142629673887,7.222353387604288,0.0986572673062515,0.0005888654294335,-4.70583126261028e-05,-0.0039735250440922,-1,,0,biogas_training_data.csv
2544,0.1344614302162751,0.0137289100423204,0.7237214864354365,0.0781682127806956,0.0013490146384882,0.048570945886784,38.10746900093256,44.16589225625573,3.3786968484596,3.3786968484596,True,48.98588752499712,7.29631895182367,0.0393786574472373,0.0012054062568219,0.0001671604204429,-0.0042447618632941,-1,,0,biogas_training_data.csv
2545,0.3510612721479989,0.0647665528261404,0.1019451383536958,0.1463603388196963,0.2411056023415308,0.0947610955109374,40.65671107908607,44.289620510261926,2.6830412991048203,2.6830412991048203,True,42.19128034704697,7.427624900729694,0.0694276884358496,0.003218534151289,0.0008609894409587,-0.0019801222588831,-1,,0,biogas_training_data.csv
2546,0.2146998363232831,0.2772158097251308,0.16620421957596,0.0633181481648218,0.2647823254978969,0.0137796607129072,40.20137541641781,38.129575876245575,3.640862420682046,3.640862420682046,True,50.73072985512296,7.334645425651245,0.0435040237524714,0.0016894352675721,0.0002334560264639,-0.0038657389335725,-1,,0,biogas_training_data.csv
2547,0.1037366366360342,0.3833590909748853,0.1176536133889004,0.0826424503676432,0.044486895657204,0.2681213129753328,25.202751382813997,35.04409247236842,3.798258444999661,3.798258444999661,True,49.30288592387551,7.212724772967074,0.1116311342500708,0.0007055405599361,-0.0002778788477256,-0.0039028928193976,-1,,0,biogas_training_data.csv
2548,0.0245882013349037,0.0173103477950272,0.3361829764497085,0.5503451341529958,0.0491466820334032,0.0224266582339615,28.12824304211311,42.93168645767001,3.3317165137009197,3.3317165137009197,True,62.15307182296066,7.333519129180803,0.1373265472492476,0.0011876049356676,0.001151214783265,-0.001655652035465,-1,,0,biogas_training_data.csv
2549,0.4036980158109392,0.1940943323426575,0.108253113531018,0.1488863129084389,0.0769856934358933,0.0680825319710529,39.876987862000426,47.95089620820849,2.4822949064056896,2.4822949064056896,True,38.63218202623599,7.410416818804678,0.0605239281654917,0.0028102232322058,0.0006780667762016,-0.0021110145126746,-1,,0,biogas_training_data.csv
2550,0.3137027339933089,0.5373127190899227,0.1126227119487362,0.0223463717175966,0.0101696675204988,0.0038457957299368,44.57952517300821,45.73135945495928,2.989119442491301,2.989119442491301,True,41.18743099173556,7.375917466271671,0.0346252990348352,0.002260777710657,0.0002648964880369,-0.0037843158882443,-1,,0,biogas_training_data.csv
2551,0.473132032633943,0.22987378956392,0.1937720098153563,0.0257318724319818,0.0010131768488425,0.076477118705956,27.658521019539982,45.13530963699922,2.61359107510559,2.61359107510559,True,33.84772411544101,7.25177396693388,0.0637210129677931,0.0007749664199407,0.0001365734597871,-0.0033340475373369,-1,,0,biogas_training_data.csv
2552,0.1690983004252806,0.1886293610389978,0.083346773834033,0.2425033165105661,0.2829327208398972,0.033489527351225,41.772742695772905,44.84343439438789,3.0031828393356914,3.0031828393356914,True,50.45291122430962,7.434486985351862,0.0602437664340064,0.0031329320385225,0.0007449842993836,-0.0019803375432038,-1,,0,biogas_training_data.csv
2553,0.0777518779288317,0.13939565759339,0.1452815409834009,0.3871464910285733,0.0045050729923807,0.2459193594734231,43.47617759168163,16.95306596538018,7.51180531241215,7.51180531241215,True,104.10066040556,7.385660967557598,0.1651369422091967,0.0046121545001804,0.0005928267084375,-0.0021768729273904,-1,,0,biogas_training_data.csv
2554,0.0915726777737739,0.1058532353450217,0.1085233193058573,0.5289917277389273,0.083082126595424,0.0819769132409956,32.372434620852026,28.23939397976241,4.668449769137746,4.668449769137746,True,78.08685127673347,7.351864976842762,0.2124489249361509,0.0019321250677107,0.0019389057994647,-0.0019167262787795,-1,,0,biogas_training_data.csv
2555,0.4027444306632814,0.0483287124191853,0.0503118484543571,0.0594040936729954,0.1830702468132379,0.2561406679769428,44.88180939534232,45.06628979339845,2.4259386501418176,2.4259386501418176,True,37.4350850209222,7.482945363532147,0.0837436637858572,0.005500400181106,0.001433261569313,-0.0016419022900732,-1,,0,biogas_training_data.csv
2556,0.1939646566412009,0.0647282599208802,0.3290110684800483,0.1389188952219667,0.1342552983952025,0.139121821340701,43.24675858701275,21.38252277088474,6.108211930140057,6.108211930140057,True,75.71968436755598,7.3247835018676755,0.0695154072793641,0.002836073544326,2.766897114674739e-05,-0.0038871857899234,-1,,0,biogas_training_data.csv
2557,0.3175651860163789,0.0318656771251854,0.2139225666956086,0.3911416348309334,0.0164549695713421,0.0290499657605514,29.40203145490878,27.034662327017067,4.507982679016952,4.507982679016952,True,64.8331032685734,7.287986282166805,0.1496680766298591,0.0011801482870902,-3.2895264650067e-05,-0.0027417072145838,-1,,0,biogas_training_data.csv
2558,0.2758326457217782,0.1214284183382266,0.4714206940896221,0.1083177507980797,0.010262362262547,0.012738128789746,40.58506225119666,49.86668152568069,2.728463024894718,2.728463024894718,True,41.45105699139169,7.368919060323194,0.0403053886162881,0.0019733970297042,0.0003163581833668,-0.0030478465072349,-1,,0,biogas_training_data.csv
2559,0.0799178256989224,0.0775225556410718,0.0643639370630329,0.2404291392769972,0.0337556941018973,0.5040108482180781,35.57381740204178,25.53034780049805,4.4938110229917445,4.4938110229917445,True,66.61720822326534,7.371387132587484,0.4073738996177684,0.0031778366752162,0.0057520422364004,-0.002162708989992,-1,,0,biogas_training_data.csv
2560,0.2010335738007345,0.0956330697600862,0.2431429943368067,0.0432255966831542,0.0719182361988008,0.3450465292204173,30.323236367280234,30.085311545385245,3.994711236425785,3.994711236425785,True,50.627199153646494,7.273274302654364,0.130642646485827,0.0013372915848129,9.485219909591244e-05,-0.0033997117266326,-1,,0,biogas_training_data.csv
2561,0.0318464557086391,0.6093784390582783,0.0687067979388315,0.1632665516886303,0.0837011653979675,0.043100590207653,33.63696002269395,31.801389829724407,4.945905950972182,4.945905950972182,True,66.0125170519781,7.209709217613908,0.0538571681934455,0.000750433112075,3.6562099544332833e-07,-0.0054236010350779,-1,,0,biogas_training_data.csv
2562,0.163393417934186,0.3360016419945589,0.2487228500164911,0.0821175810063407,0.0159374316334212,0.1538270774150019,41.98131297274813,19.00969210798448,7.199054342214507,7.199054342214507,True,78.3647051597783,7.232856762837122,0.0618086848631259,0.0018703366521782,-9.40177484875178e-05,-0.0053177655094245,-1,,0,biogas_training_data.csv
2563,0.0207419568942098,0.3059452831585353,0.0734075535556593,0.3226179198818899,0.1647717960202094,0.1125154904894959,27.683376106137167,32.8193193921761,4.34435809846203,4.34435809846203,True,65.88198884513353,7.264339802833375,0.1217516671560131,0.0009267971422275,6.545166834470549e-05,-0.0031182708242963,-1,,0,biogas_training_data.csv
2564,0.0452730931390081,0.1418279899520462,0.1100025829744143,0.1601330391063238,0.1580592896740434,0.384704005154164,41.163696200758494,45.472237571225264,2.751528423061228,2.751528423061228,True,47.09267060168322,7.458836310337094,0.1246909046895414,0.0046224842335657,0.0025516607198491,-0.0013978247746863,-1,,0,biogas_training_data.csv
2565,0.1519433318351319,0.2381814493342791,0.1405719197101316,0.3362517182708718,0.1227289998307707,0.0103225810188145,37.70226403949943,26.12573009803574,5.280031318752018,5.280031318752018,True,76.69082064895073,7.324827387426314,0.0803711867231253,0.0019284210664648,0.0001850064019053,-0.003210699431239,-1,,0,biogas_training_data.csv
2566,0.0539286618231599,0.4522463481753547,0.1415329360381795,0.1229884965707487,0.022963127029338,0.206340430363219,28.090294163122948,26.056733577739163,5.451588872669219,5.451588872669219,True,64.60309371869751,7.16375961098378,0.0979982007163191,0.0006859881676316,-0.0003969466480897,-0.0052696002594432,-1,,0,biogas_training_data.csv
2567,0.2156213357767278,0.3563032256875847,0.0069857930679536,0.0327096653876469,0.1975613019836759,0.1908186780964109,31.648302678155677,44.80103523428551,2.8501985817265325,2.8501985817265325,True,40.62981571507669,7.308399100138754,0.0703780590309452,0.001277231852293,0.0003719631650672,-0.002922247666824,-1,,0,biogas_training_data.csv
2568,0.1735091121740409,0.14528384387734,0.2120902374486316,0.3479219559765011,0.0911467633611727,0.0300480871623138,34.73438754821214,19.047835998181156,7.054321748624688,7.054321748624688,True,89.98140452361088,7.25516271709757,0.1098793657079831,0.0014068878378226,-0.0002380934312234,-0.0036552178669957,-1,,0,biogas_training_data.csv
2569,0.1534816360074898,0.1083114090899901,0.1916983570871844,0.399481400963145,0.0604586765179536,0.0865685203342368,25.256924971117883,17.31955734107475,7.546648558778639,7.546648558778639,True,89.888884650336,7.170049533444991,0.2673513576420107,0.0006742158834059,-0.0022755601400627,-0.00362631327538,-1,,0,biogas_training_data.csv
2570,0.1849144707012524,0.4629244128012382,0.094696615995564,0.0348921398704492,0.2219708377245544,0.0006015229069415,41.21748035821251,30.93867146524325,4.698742495929913,4.698742495929913,True,58.83547377734065,7.2744816612548435,0.0408477449309475,0.0012978498996865,0.000128158264856,-0.0054080048575104,-1,,0,biogas_training_data.csv
2571,0.3706618184170775,0.0745891176181779,0.2538468276546659,0.107068837798654,0.0149056297371393,0.1789277687742852,37.516865747539725,24.30926701662939,4.803690805135086,4.803690805135086,True,58.24373253696799,7.307399617913527,0.0897763322787525,0.0020637287393282,5.979909706493221e-05,-0.0035447449546637,-1,,0,biogas_training_data.csv
2572,0.3283341548709549,0.2140614027101971,0.0040911967874762,0.1223347359079232,0.2892378286757752,0.0419406810476733,26.3735597109834,44.24632649968672,2.802604571606418,2.802604571606418,True,40.08566880167319,7.270775940830272,0.0786358905928314,0.0007466592638172,0.0001817349967661,-0.0028942679242802,-1,,0,biogas_training_data.csv
2573,0.0861721930505544,0.0775460498472121,0.2912669509756128,0.3254239590906684,0.0829054628080829,0.136685384227869,26.91523703719668,42.015081259301006,3.2192532090164714,3.2192532090164714,True,52.92335670612915,7.296416497660596,0.1242857043832717,0.0010022984875908,0.0004654170745278,-0.0023245799210375,-1,,0,biogas_training_data.csv
2574,0.146972592787275,0.2080563343766188,0.0768588471810736,0.5651461066101751,0.0021313531936268,0.0008347658512306,34.832191786359914,19.66033808988572,6.77520924781952,6.77520924781952,True,100.67860176369268,7.323112046625391,0.1772190364213532,0.0019760849999194,0.0003199973397469,-0.0023601758508351,-1,,0,biogas_training_data.csv
2575,0.582378147094207,0.0352494367144856,0.0312364307101508,0.0509280025922562,0.2602422199849776,0.0399657629039226,31.972528467190376,39.16963915372686,2.7672445722215997,2.7672445722215997,True,36.69859208645244,7.323317557030632,0.0748913892970844,0.0013594736188453,0.000423641768376,-0.0027595910282768,-1,,0,biogas_training_data.csv
2576,0.299614835413214,0.1155743352438874,0.2801013073242035,0.174429860032338,0.0964848802460348,0.033794781740322,37.32524069981139,34.27886937868429,3.747238784622984,3.747238784622984,True,53.0940271063179,7.330056710735053,0.0620429382924638,0.0017757549057511,0.0002340332393983,-0.0032839644391978,-1,,0,biogas_training_data.csv
2577,0.0311329363496451,0.1091444434941528,0.1700001550390433,0.1387288603934674,0.361155538353595,0.1898380663700961,44.44924369070743,24.981979250217982,5.516328225781589,5.516328225781589,True,76.73318421352403,7.382733607192234,0.0754823872029091,0.0037829707251055,0.0003888371849194,-0.0032131556707125,-1,,0,biogas_training_data.csv
2578,0.127995564862734,0.1396722216273639,0.3155976300727028,0.1770667269507452,0.0825447293109033,0.1571231271755508,26.30155254355032,31.501497393985115,4.287282160000382,4.287282160000382,True,56.91195330632909,7.213944525111191,0.1078500859364003,0.0007116137676376,-0.0002981052677812,-0.0039844690637085,-1,,0,biogas_training_data.csv
2579,0.4085078148131459,0.0434466420638091,0.2997286184243217,0.075389491550478,0.0124199988993617,0.1605074342488834,36.057239470703934,17.910684866330584,6.477254580781722,6.477254580781722,True,65.36504388692636,7.230857679523821,0.0964010712461195,0.0014492094727636,-0.0001777047341702,-0.004265230834205,-1,,0,biogas_training_data.csv
2580,0.1733373884539644,0.170080303506777,0.0329943153949194,0.2817117550760725,0.3339622625010928,0.0079139750671736,41.894601157621366,43.40645983135319,3.084226336686537,3.084226336686537,True,52.651224758884375,7.44369240956753,0.0641520594767541,0.0032799687020172,0.0008411249965024,-0.0018306456165099,-1,,0,biogas_training_data.csv
2581,0.2241664345259022,0.480421779598389,0.2051073864795174,0.0513925612995547,0.0184159746805793,0.0204958634160572,33.59258191996884,48.66972762051216,2.940553243726183,2.940553243726183,True,41.103003200217685,7.2648657021967935,0.0403518613406043,0.0008123176107853,0.00015594542323,-0.0040896071290848,-1,,0,biogas_training_data.csv
2582,0.7307177610542072,0.0004176210882629,0.1219368620181471,0.1149792009612738,0.0214446382203013,0.0105039166578075,44.59547748899483,15.17004355790478,6.75865585845585,6.75865585845585,True,66.16682978423357,7.335709648187657,0.0780270763529998,0.002974818512732,-6.969642284203894e-05,-0.0031450256198397,-1,,0,biogas_training_data.csv
2583,0.3580415778921434,0.0109406538005582,0.0216837771912586,0.1184455442118086,0.0040735864812123,0.4868148604230188,32.35427609664935,34.01285880186578,2.9903861551841198,2.9903861551841198,True,43.4133958002358,7.3746846335247325,0.3027561132071101,0.0024523172094679,0.0049182092653345,-0.0019707212196217,-1,,0,biogas_training_data.csv
2584,0.1074146204962991,0.1939559297976266,0.578628753497023,0.0256127969652731,0.0620308529474957,0.0323570462962823,26.69675619162889,25.30622015256548,6.13625073706425,6.13625073706425,True,61.51178008113828,7.006533100981433,0.0725246392157981,0.0001934242911948,0.0001062476209434,-0.0091898258707978,-1,,0,biogas_training_data.csv
2585,0.4564891209091286,0.2780190559046934,0.0309387945016548,0.0713802861306822,0.0584648249026393,0.1047079176512017,30.223441680331817,48.082008838668166,2.402179770910444,2.402179770910444,True,34.00587431189227,7.310407386839623,0.0700673420876933,0.001185301199632,0.0003825302278357,-0.0025815097412207,-1,,0,biogas_training_data.csv
2586,0.0553428715095999,0.4196093942498149,0.1184076583783805,0.2055373709764958,0.2011015910657355,1.1138199731425984e-06,33.231716456629414,40.5068343419005,3.7899288421078574,3.7899288421078574,True,57.35993250161479,7.277438901799341,0.051447887744201,0.0008871263145641,0.0001311369489553,-0.0038287745842755,-1,,0,biogas_training_data.csv
2587,0.0878648173039096,0.0069809775436995,0.0315872815980198,0.6644435914635286,0.1876101888791972,0.0215131432116451,26.118817479489,24.57537623588173,5.292510086711178,5.292510086711178,True,88.0853752423202,7.29243216378565,0.5504878038718426,0.0011526190457474,0.0040407475732133,-0.0020394610630694,-1,,0,biogas_training_data.csv
