idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
22,0.5130656192181051,0.18237698935911092,0.03011692582849074,0.23279235936045398,0.011688843047004528,0.029959263186834787,34.71048592894496,22.598752451565304,1.1232713382717576,11.820627232405513,True,135.47277218384446,7.213970129350122,5.459455308705821,0.0030380838037473257,0.05728737119001058,-0.000610454309311394,10,,2
23,0.3237133368680433,0.09898343799959303,0.005682871089946214,0.508176067218746,0.04966179553794462,0.013782491285726874,33.24060867078835,20.36461682048823,2.6341145748985446,12.908931608465661,True,172.35455294738273,7.07133754298717,8.230956260779887,0.00228530599414789,0.08979978171332767,-0.0020485150638805305,4,,2
24,0.07015382979039975,0.08686114351213488,0.2847172310442009,0.16234820973425054,0.021877935592890727,0.37404165032612324,38.240836879217994,20.848487146633516,1.233210966756264,25.683935753279666,True,0.14022114848390577,4.381235211615201,82.1604837211245,1.576334963058857e-05,1.6134162617568149,-0.004538462987048617,2,,2
25,0.2302002245214953,0.06126437993878206,0.1607787257455135,0.2254897866601403,0.21607255697104596,0.10619432616302288,31.37660670426396,22.33984394416709,3.6476660589075802,16.90106965190156,True,198.0131485972177,6.943763591328041,9.887523220083066,0.0017114377116162775,0.1068960137491486,-0.0019962963134099432,3,,2
26,0.45476191204226296,0.12371041800073128,0.016399739007101517,0.31009530328147544,0.0015353017657863133,0.09349732590264263,34.684385828095344,34.59745522766033,3.65725416130955,7.661110317265237,True,108.21454236732995,7.186552800407733,6.707329474103964,0.0033457616111804644,0.1090706882693631,-0.002030142208574544,10,,2
27,0.10689417483447108,0.03866327394790381,0.14650350543253635,0.40575815010648514,0.012330190349497406,0.28985070532910623,32.87664233728085,35.35050961665087,1.6678916796308156,10.382645332570709,True,151.98419322731817,6.431239909484026,15.103228185112457,0.0008565970778555601,0.3899109195475551,-0.055896944776873424,3,,2
28,0.2575629052514848,0.081543892289802,0.25811000156068736,0.22424099037124945,0.09837076471329313,0.08017144581348333,28.272544877606325,17.251196519391044,3.889437402385801,21.45513877267182,True,0.11213022328315699,4.4126129266332,47.176975074416816,4.227428508186535e-06,0.8322565605417654,-0.007285768250937803,2,,2
29,0.5901231928013643,0.24643249252021715,0.01084962622870414,0.017775391162850734,0.0014810844096631928,0.13333821287720035,33.542526763016646,19.031794475840044,3.004179100413454,15.190589553160901,True,131.89859047791055,7.132381605310638,6.153778626375336,0.002443574066644533,0.03382057497079197,0.0006428107648951222,6,,2
30,0.3801343518327165,0.03049344376684717,0.15711081327733245,0.23476982539277003,0.03276959359256076,0.16472197213777307,29.827745232558023,32.4080093769434,2.784625102296123,9.407404058211146,True,122.70023165570156,6.992737559980134,8.8969608736361,0.0017315379195101078,0.09754757170269523,-0.0008471682985359472,4,,2
31,0.04728051645348216,0.7392510845223285,0.09452165962869997,0.11649300387859979,0.0004426952268620514,0.002011040290027643,32.57225471315779,22.53780222869691,3.521130372475554,32.047710739521875,True,354.74326219210536,7.321685155884977,0.7050439736228572,0.002311803333931235,0.018452260006587357,0.00023131390270800156,-1,,0
32,0.1296862201005115,0.1286724689703705,0.12516404826598587,0.3686146213029107,0.017588646392732974,0.23027399496748827,32.34175132664068,17.191247982902524,1.4720236084820613,21.78723222809082,True,0.14758062287635848,4.445998978103747,57.58934880382139,8.702726465847657e-06,0.9440505972395045,-0.0051620785684339055,2,,2
33,0.1296083913600223,0.0025804290991341093,0.12430966699316931,0.31454582350781835,0.1516003160691979,0.2773553729706579,39.542771974594174,37.71451726769018,3.7988285352429982,10.273629538039234,True,161.28653024028128,6.984159549381666,13.187812177707205,0.004587376316239463,0.2638357236554657,-0.006689445396567822,4,,2
34,0.5009869401430994,0.14858589133416802,0.2500418216635733,0.05822628175922185,9.463303356407909e-05,0.042064432066373274,31.190439537514234,39.22940943369309,4.115003615863179,8.080031504786398,True,100.29502764517808,7.261548554889371,3.3811980167931637,0.0025045595090346846,0.025533485399887153,0.0007593318358747675,-1,,2
35,0.32148714270108536,0.06961991476760142,0.15803123249850862,0.17435239774232886,0.2616222581910579,0.014887054099417882,36.602682269907945,26.234037553594717,2.088966247380636,13.437718533917671,True,167.08407840378368,7.248548827054648,5.76702781766834,0.003882058351779636,0.10339786778782388,-0.002064616688133779,12,,2
36,0.20928111538402772,0.10585919974150218,0.5925004446030605,0.08940712189568885,0.00017467373228313875,0.002777444643437487,29.15669154584199,37.565059913596045,2.8231051593344443,13.327149305188472,True,173.3865643662948,7.301040073078002,1.4806115470455992,0.001941835758669653,-0.0037539156931830344,0.0012405868086918233,-1,,0
37,0.03466386835988286,0.2687732102387939,0.35171392337246066,0.174030388083154,0.10902149614635763,0.0617971137993509,30.428360377542763,22.648915603766312,3.316878275767584,27.696434496327523,True,0.02654498616209716,4.158144506997315,82.87244602246038,3.0943024715168065e-06,1.8388645666470713,-0.007112957090969553,2,,2
38,0.050613897169349345,0.07858439919186858,0.38055214525620745,0.29354741272985563,0.002024890133819879,0.19467725551889936,30.12127339527078,36.415357102309386,4.03407811934084,13.219603000748803,True,0.23750578197519062,4.382148615574631,60.53931919466525,6.255290310314958e-06,1.631905470794047,-0.009087183736723885,3,,2
39,0.22564985395451706,0.0028036819917704628,0.41124172008419496,0.08296825450768387,0.19086274018438706,0.08647374927744651,36.63355547141124,25.802325994377593,3.5092353628097728,17.880257337443847,True,210.65440925882277,7.1776410565876985,7.043933091736968,0.003747936306936095,0.1194459627924989,-0.002210919556764408,4,,2
40,0.1092870623180686,0.5859183475322394,0.02069433424458645,0.0982207865982078,0.0031009350403637575,0.18277853426653426,35.009175626952825,31.2461650388705,1.3377772845595564,18.802025386915595,True,236.46976181437523,6.9934617364889915,10.205095247182554,0.0029036651041378764,0.17067963535152622,-0.003369086797766626,2,,2
41,0.4190385463941423,0.0611559749451093,0.01791714878001089,0.010909497082469284,0.16127748247157617,0.3297013503266922,32.98968882604731,16.04035434654731,2.9759632769780757,21.53754378868655,True,0.5019938166425622,4.585236316546668,42.491664611374624,1.1388190581113148e-05,0.6558932714111165,-0.005817643651311165,2,,2
42,0.28602054153044,0.026113088929224128,0.2030326274061847,0.18056528129425173,0.14545131524292695,0.15881714559697263,31.958334547993424,18.613104721651172,1.4136118708902066,19.524371691884976,True,0.27812895356640027,4.465010318030725,47.537782819480285,7.078370296178649e-06,0.9246524104899533,-0.007532376335123015,3,,2
